"","gene_id","entrezgene","ensembl_gene_id","transcript_id.transcript_id_TCGA.BH.A0B6.01A.11R.A19W.07","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PEAR1|375033","PEAR1",375033,"ENSG00000187800","uc001fqj.1,uc001fqk.1,uc009wsl.1",-2.0901048324518,3.1359388650399,-15.0643758374041,1.49112817600892e-31,2.07165723029579e-29,61.0892846347045
"KLF15|28999","KLF15",28999,"ENSG00000163884","uc011bkk.1",-3.54267403161783,1.07775223031513,-15.0261845484863,1.87023340115221e-31,2.57652154441086e-29,60.9368852530761
"AQP7|364","AQP7",364,"ENSG00000165269","uc003zss.3,uc003zst.2,uc003zsu.1,uc010mjs.2,uc010mjt.2,uc011lnx.1,uc011lny.1,uc011lnz.1,uc011loa.1",-5.54838971894073,1.33599544481103,-15.0106623756622,2.0506751450671e-31,2.77841060563884e-29,60.8307783159478
"GRIA4|2893","GRIA4",2893,"ENSG00000152578","uc001pit.2,uc001piu.1,uc001piv.2,uc001piw.2,uc001pix.2,uc009yxk.1,uc009yxl.1,uc010rvm.1",-5.45426872400284,-0.851417950435195,-15.0080133821492,2.08316807230612e-31,2.79929978503169e-29,60.8137477541775
"ADRB2|154","ADRB2",154,"ENSG00000169252","uc003lpr.1",-2.69053411493242,1.92699097908882,-15.0028862455379,2.1475318254331e-31,2.83924489888308e-29,60.784533563672
"GFAP|2670","GFAP",2670,"ENSG00000131095","uc002ihq.2,uc002ihr.2,uc010wjg.1",-4.26028403609788,-1.11336685030974,-15.0031443551677,2.14424448616117e-31,2.83924489888308e-29,60.7411515683011
"GPAM|57678","GPAM",57678,"ENSG00000119927","uc001kzp.2,uc001kzq.1,uc009xxy.1",-3.48354959732833,5.63144082684895,-15.0181315723913,1.96176689480626e-31,2.68010053945448e-29,60.7049975238902
"GLRA4|441509","GLRA4",441509,"ENSG00000188828","uc010nou.2,uc011mse.1",-3.96027582126926,-4.56669177271459,-15.0749464750855,1.40053792343545e-31,1.97934644110351e-29,60.6683255918982
"PGM5|5239","PGM5",5239,"ENSG00000154330","uc004agr.2",-2.87403385195637,2.96126354610808,-14.9859090424687,2.375230731824e-31,3.11516260940181e-29,60.626915150874
"PARK2|5071","PARK2",5071,"ENSG00000185345","uc003qtv.3,uc003qtw.3,uc003qtx.3,uc003qty.3,uc003qtz.3,uc010kkd.2,uc010kke.1,uc011egf.1",-2.07846732199959,1.30341301870582,-14.934191031711,3.22922779265582e-31,4.16850082148027e-29,60.3979539633174
"CORO2B|10391","CORO2B",10391,"ENSG00000103647","uc002arj.3,uc002ark.2,uc010bic.2",-2.31850739616276,2.19820796060283,-14.9355724815969,3.20283298955365e-31,4.16724158974148e-29,60.3807909136032
"ASPA|443","ASPA",443,"ENSG00000108381","uc002fvq.2,uc010ckg.2",-3.43891418011768,-0.538098969391559,-14.9190402634984,3.53341835623323e-31,4.52553597906934e-29,60.2665901446749
"MASP1|5648","MASP1",5648,"ENSG00000127241","uc003frh.1,uc003fri.2,uc003frj.2,uc003frk.1,uc011bse.1",-4.58973203941313,-1.1219698524942,-14.8868547582619,4.27836415514363e-31,5.39534630457113e-29,60.0700575853918
"CLCA4|22802","CLCA4",22802,"ENSG00000016602","uc009wcs.2,uc009wct.2,uc009wcu.2",-5.11286315527253,-2.63440583791287,-14.9019254959735,3.91173846387981e-31,4.97124344006555e-29,60.0258387876521
"PDE1C|5137","PDE1C",5137,"ENSG00000154678","uc003tcm.1,uc003tcn.1,uc003tco.1,uc003tcr.2,uc003tcs.2",-3.82282340375297,0.241994519219589,-14.8579545101083,5.080572629524e-31,6.35808455636767e-29,59.9461525613993
"SLC25A27|9481","SLC25A27",9481,"ENSG00000153291","uc003oyg.2,uc003oyh.2,uc003oyi.2,uc011dwb.1,uc011dwc.1",-2.99471288635872,1.51110269264793,-14.8268995517784,6.11147972899468e-31,7.59027262705597e-29,59.7566046826018
"ADH1C|126","ADH1C",126,"ENSG00000248144","uc003huu.2",-4.60991114583616,0.246923048787287,-14.7935508605259,7.45324551466644e-31,8.98444904172365e-29,59.5690637879426
"MYOC|4653","MYOC",4653,"ENSG00000034971","uc001ghu.2,uc010pmk.1",-6.68420537157531,-2.22419345263042,-14.8053369249904,6.9482655917223e-31,8.50073627691757e-29,59.5677805077793
"APCDD1|147495","APCDD1",147495,"ENSG00000154856","uc002kom.3",-2.39384864529758,4.57246031559692,-14.8069561390735,6.88162267832483e-31,8.48250542770355e-29,59.4679896892131
"PROS1|5627","PROS1",5627,"ENSG00000184500","uc003dqz.3,uc003drb.3,uc010hoo.2",-2.06498385288184,4.98331276435632,-14.8030446763287,7.04371661272664e-31,8.55368075178078e-29,59.426779162993
"SEMA6D|80031","SEMA6D",80031,"ENSG00000137872","uc001zvw.2,uc001zvx.1,uc001zvy.2,uc001zvz.2,uc001zwa.2,uc001zwb.2,uc001zwc.2,uc010bek.2",-2.35320332840331,3.22118513442819,-14.7795429009115,8.1014914992276e-31,9.69458771082754e-29,59.3927246628091
"H2AFY|9555","H2AFY",9555,"ENSG00000113648","uc003lal.1,uc003lam.1,uc003lan.1,uc003lao.1,uc003lap.1,uc003laq.1,uc003lar.1,uc003las.1,uc003lat.1,uc003lau.1,uc011cxz.1",1.15592840641065,7.73263517641799,14.7393393986624,1.02933355456047e-30,1.22281842706264e-28,59.0205035950348
"ACVR1C|130399","ACVR1C",130399,"ENSG00000123612","uc002tzk.3,uc002tzl.3,uc010foe.2,uc010fof.2",-4.73833221571289,1.72220521859226,-14.7018744797459,1.28681391681727e-30,1.51769980951815e-28,58.9947363437558
"DACT2|168002","DACT2",168002,"ENSG00000164488","uc003qwq.2",-4.12823640520544,-1.34821848756845,-14.6740587691479,1.51892168494892e-30,1.75360578190511e-28,58.7901610411319
"FAM126A|84668","FAM126A",84668,"ENSG00000122591","uc003svm.3,uc003svn.3,uc011jyr.1",-2.03046207783965,4.59186319694031,-14.6916737195988,1.36748975345723e-30,1.58997354738849e-28,58.7814696163154
"TNS1|7145","TNS1",7145,"ENSG00000079308","uc002vgq.2,uc002vgr.2,uc002vgs.2,uc002vgt.2,uc002vgu.3,uc002vgv.1,uc010fvi.1,uc010fvj.1,uc010fvk.1,uc010zjv.1",-2.51106730940756,7.93411709234363,-14.6931731139081,1.3553208789871e-30,1.58708074929389e-28,58.7799923706934
"ADH1A|124","ADH1A",124,"ENSG00000187758","uc003hur.1,uc010ilf.1,uc010ilg.1,uc011ceg.1",-5.38760289312537,-1.32007519237651,-14.6570658725074,1.68091728355099e-30,1.89016793093954e-28,58.7296572115028
"LIMS2|55679","LIMS2",55679,"ENSG00000072163","uc002tou.2,uc002tov.2,uc002tow.2,uc002tox.2,uc002toy.2,uc002toz.2,uc002tpa.2,uc002tpb.2,uc010fmb.2,uc010yzm.1",-1.93047853433423,4.4323160404292,-14.6648476009774,1.60468834438702e-30,1.82689310540838e-28,58.6311777289486
"LHFP|10186","LHFP",10186,"ENSG00000183722","uc001uxf.2",-1.97681532599307,5.54962247608961,-14.6706930014405,1.54971481841431e-30,1.77664508622967e-28,58.6245887376988
"PELI2|57161","PELI2",57161,"ENSG00000139946","uc001xch.2",-2.03703382489634,3.29185693254288,-14.6482481201796,1.77169104175754e-30,1.97585734276007e-28,58.6126787877433
"SLC35A2|7355","SLC35A2",7355,"ENSG00000102100","uc004dlo.1,uc004dlp.1,uc004dlq.2,uc004dlr.1,uc011mml.1,uc011mmm.1,uc011mmn.1,uc011mmo.1",1.30401992397474,5.49336479490502,14.6457500345572,1.79828932393959e-30,1.9919699443693e-28,58.5425059163673
"ANGPT4|51378","ANGPT4",51378,"ENSG00000101280","uc002wei.2,uc010zpn.1",-3.73730180994899,-3.43852352157881,-14.656825753151,1.68332632619967e-30,1.89016793093954e-28,58.4138831388583
"ANGPTL1|9068","ANGPTL1",9068,"ENSG00000116194","uc001gma.2,uc001gmb.2,uc010pnc.1",-3.30431560152843,1.86458229471526,-14.5671403024783,2.87486915835151e-30,3.14204033213431e-28,58.2000834214144
"HOXA2|3199","HOXA2",3199,"ENSG00000105996","uc003syh.2",-2.92829016298863,-0.942102683415535,-14.574539013111,2.75062453008267e-30,3.02642540578358e-28,58.1978894921022
"LRRN4CL|221091","LRRN4CL",221091,"ENSG00000177363","uc001nun.2",-3.32599145233591,1.67101871637124,-14.5569528022359,3.0552023989715e-30,3.31701908137343e-28,58.1476887121773
"SCN4A|6329","SCN4A",6329,"ENSG00000007314","uc002jds.1",-3.34126941163029,1.10471956745165,-14.5226966300903,3.74896589042327e-30,3.99094459789604e-28,57.9624903133064
"TDRD10|126668","TDRD10",126668,"ENSG00000163239","uc001ffd.2,uc001ffe.2,uc009wow.2",-2.60876768929386,-0.719012082397778,-14.5298791950003,3.59148698155024e-30,3.87360773523254e-28,57.9410705339926
"USP44|84101","USP44",84101,"ENSG00000136014","uc001teg.2,uc001teh.2,uc009zte.2",-3.11047180973667,-1.54511299744173,-14.5239154034619,3.72176471302718e-30,3.98788305263841e-28,57.8510805850264
"S100B|6285","S100B",6285,"ENSG00000160307","uc002zju.1,uc002zjv.1",-4.32305284556019,2.53055967192418,-14.4952998177775,4.41587035190125e-30,4.67056635800446e-28,57.7343842038818
"LOC399959|399959","RP11-166D19.1",399959,"ENSG00000255248","uc001pya.3,uc001pyc.1,uc001pyd.1,uc009zba.2,uc009zbb.1",-1.90877762669985,3.8238530760144,-14.4480980885795,5.85573564154989e-30,6.153777570998e-28,57.3819017512914
"NDRG2|57447","NDRG2",57447,"ENSG00000165795","uc001vyt.2,uc001vyu.2,uc001vyv.2,uc001vyw.2,uc001vyx.2,uc001vyy.2,uc001vyz.2,uc001vza.2,uc001vzb.2,uc001vzc.2,uc001vzd.2,uc001vze.2,uc001vzf.2,uc001vzg.2,uc010aig.2,uc010tll.1",-2.6780914925677,6.50687857026168,-14.4434262483745,6.02166408598009e-30,6.2878446513094e-28,57.2737772668783
"ALDH1L1|10840","ALDH1L1",10840,"ENSG00000144908","uc003eim.1,uc003ein.1,uc003eio.2,uc003eip.1,uc010hse.1,uc010hsf.1,uc011bki.1,uc011bkj.1",-5.02844066731625,0.879420106293194,-14.4036490025583,7.63953393574392e-30,7.87688800896766e-28,57.2488450750357
"CLDN11|5010","CLDN11",5010,"ENSG00000013297","uc003fgx.2,uc003fgy.2,uc011bpt.1",-2.93390977090147,3.22109633796227,-14.4131642910552,7.21670947513051e-30,7.48802121109428e-28,57.2077654942272
"KY|339855","KY",339855,"ENSG00000174611","uc003eqr.1,uc003eqs.1,uc010hty.2,uc011blw.1,uc011blx.1",-4.15219053603176,-0.574898838820586,-14.3717221612476,9.24821116472682e-30,9.47594836465822e-28,57.0578221655607
"KCNE1|3753","AP000322.53",3753,"ENSG00000243627","uc002ytz.2,uc002yua.2,uc010gmp.2,uc010gmq.2,uc010gmr.2,uc010gms.2",-3.92829917486572,0.0522558571234751,-14.3613459698266,9.84094615483998e-30,1.00206503889718e-27,57.0107107642129
"RHOJ|57381","RHOJ",57381,"ENSG00000126785","uc001xgb.1",-1.60712095943663,3.46614561089221,-14.3323637271056,1.17060948010378e-29,1.17736023416082e-27,56.7264724765677
"MEOX2|4223","MEOX2",4223,"ENSG00000106511","uc003stc.2,uc011jxw.1",-2.96673872963604,2.43105247468778,-14.3231952225134,1.23669484173184e-29,1.2362423923995e-27,56.72253027112
"GABRE|2564","GABRE",2564,"ENSG00000102287","uc004ffi.2,uc011myd.1,uc011mye.1",-3.89457232837426,1.77771446392404,-14.3117695215693,1.32430678830803e-29,1.31093363453044e-27,56.6785943814398
"TMEM132C|92293","TMEM132C",92293,"ENSG00000181234","uc001uhs.3",-5.24756301371261,0.913720370123282,-14.2988902547052,1.43054456428513e-29,1.39597307064824e-27,56.6240649818242
"ABCB5|340273","ABCB5",340273,"ENSG00000004846","uc003suv.3,uc003suw.3,uc003sux.1,uc010kuh.2,uc011jyi.1",-4.34343533801681,-1.47942942705292,-14.293477412369,1.47770444745555e-29,1.43346075216487e-27,56.549220777939
"FHL1|2273","FHL1",2273,"ENSG00000022267","uc004ezl.2,uc004ezm.2,uc004ezn.2,uc004ezo.2,uc004ezp.2,uc004ezq.2,uc004ezr.2,uc010nrz.2,uc011mvy.1,uc011mvz.1,uc011mwa.1,uc011mwb.1",-3.95635762564736,6.00085826681766,-14.3107463721339,1.33244938357415e-29,1.31093363453044e-27,56.4991532496068
"TPM3|7170","TPM3",7170,"ENSG00000143549","uc001fdx.1,uc001fdy.1,uc001fdz.1,uc001fea.1,uc001feb.1,uc001fec.1,uc001fed.1,uc009wor.2,uc010pei.1,uc010pej.1",1.29001212601379,8.89989197756674,14.3103768250744,1.3354026898047e-29,1.31093363453044e-27,56.4748419616009
"SLC7A14|57709","SLC7A14",57709,"ENSG00000013293","uc003fgz.2",-3.57552143574028,-4.13080383664527,-14.3367880517841,1.1399971806001e-29,1.15364899868876e-27,56.4393155932279
"PRCD|768206","PRCD",768206,"ENSG00000214140","uc002jrw.1,uc002jrx.2,uc002jry.1,uc002jrz.1",-2.22432426393258,-1.51902115728664,-14.2792895522651,1.60884420192818e-29,1.55149363802415e-27,56.3791371382113
"DENND2A|27147","DENND2A",27147,"ENSG00000146966","uc003vvw.2,uc003vvx.2,uc010lnj.2,uc010lnk.2,uc011kre.1",-2.35996856307296,2.35230199303036,-14.261441327491,1.79050776438653e-29,1.69673897626316e-27,56.3698203015281
"HAS3|3038","HAS3",3038,"ENSG00000103044","uc002ewk.2,uc002ewl.2,uc010cfh.2,uc010vlk.1",-3.2536182406212,2.56325315221174,-14.2636293974103,1.76717564590616e-29,1.68436497319684e-27,56.3558220108942
"CLCN6|1185","CLCN6",1185,"ENSG00000011021","uc001ate.3,uc009vne.1,uc009vnf.1,uc009vng.1,uc009vnh.1,uc010oat.1,uc010oau.1,uc010oav.1,uc010oaw.1,uc010oax.1,uc010oay.1,uc010oaz.1,uc010oba.1",-1.0128485206981,4.33242359481756,-14.2712800086276,1.68796354001014e-29,1.61827334941089e-27,56.3045262848122
"C9orf125|84302","TMEM246",84302,"ENSG00000165152","uc004bbm.2",-2.04728994013632,1.08655253875461,-14.2334517383402,2.1176709766004e-29,1.96141796555858e-27,56.2535143394573
"SSTR1|6751","SSTR1",6751,"ENSG00000139874","uc001wul.1,uc010amu.1",-3.30194462316753,-1.07026737955304,-14.2372981766031,2.06938483201169e-29,1.93905540991694e-27,56.215910835917
"FAM107A|11170","FAM107A",11170,"ENSG00000168309","uc003dkm.2,uc003dkn.2,uc003dko.2,uc003dkp.1,uc010hnm.2",-3.36145357142023,3.07111457530319,-14.235295134804,2.094390678212e-29,1.95087731696633e-27,56.1540999387463
"NPY2R|4887","NPY2R",4887,"ENSG00000185149","uc003ioq.2,uc003ior.2",-6.35563935361523,-2.38193988629463,-14.2273626488681,2.19642893920642e-29,2.01163441504749e-27,56.1478029233704
"CLEC3B|7123","CLEC3B",7123,"ENSG00000163815","uc003cok.3,uc003col.2",-3.27697225430977,3.6652238093138,-14.2372589803241,2.069871274463e-29,1.93905540991694e-27,56.1276845498926
"NPHP3|27031","NPHP3",27031,"ENSG00000113971","uc003eoz.1,uc003epd.1,uc003epe.1,uc003epf.1",-1.33139175559218,4.27229835322552,-14.2220085583265,2.26810170485787e-29,2.06573663052444e-27,56.0070185808177
"C4orf49|84709","MGARP",84709,"ENSG00000137463","uc003ihr.1",-2.82273786085476,-1.50703378349828,-14.2012780580316,2.5684197461835e-29,2.32633554248245e-27,55.9486118321705
"C13orf36|400120","SERTM1",400120,"ENSG00000180440","uc001uvt.3",-4.24672970590872,-4.09851200712545,-14.2315452936144,2.14202029934795e-29,1.97282476334327e-27,55.887236436936
"SH3BGRL2|83699","SH3BGRL2",83699,"ENSG00000198478","uc003piz.1",-2.15763786822697,4.59948044963152,-14.1889679963978,2.76528770625872e-29,2.49088608002228e-27,55.780056734583
"FGF2|2247","FGF2",2247,"ENSG00000138685","uc003iev.1",-3.11428997432859,3.82693311334137,-14.1798417682706,2.92093617279125e-29,2.61671189162512e-27,55.7736092290419
"RDH5|5959","RDH5",5959,"ENSG00000135437","uc001shk.2,uc001shl.2,uc010spt.1,uc010spu.1",-3.99162600895361,1.56873872867069,-14.1490564625478,3.5136892727106e-29,3.06401180514987e-27,55.71676128554
"CEP68|23177","CEP68",23177,"ENSG00000011523","uc002sdj.2,uc002sdk.3,uc002sdl.3,uc010yqb.1,uc010yqc.1,uc010yqd.1",-1.20198672555262,5.56217253716886,-14.1787131122105,2.94078567130922e-29,2.62017610301323e-27,55.6836165509566
"BGN|633","BGN",633,"ENSG00000182492","uc004fhq.1,uc004fhr.1",2.40980543246553,8.85909316220905,14.173225731936,3.03923432188131e-29,2.69325445799579e-27,55.6478661117417
"MYLK|4638","MYLK",4638,"ENSG00000065534","uc003egl.2,uc003egm.2,uc003ego.2,uc003egp.2,uc003egq.2,uc003egr.2,uc003egs.2,uc003egt.2,uc003egu.1,uc010hrr.2,uc010hrs.1,uc011bjv.1,uc011bjw.1",-2.38079463398556,7.33335911122479,-14.1635439965476,3.22105597517147e-29,2.83903180951404e-27,55.6055572845842
"SCN3B|55800","SCN3B",55800,"ENSG00000166257","uc001pza.1,uc001pzb.1",-2.88336484643159,0.319452294152347,-14.1244282290518,4.07358837085931e-29,3.52443887174695e-27,55.6027946319953
"HOXA3|3200","HOXA3",3200,"ENSG00000105997","uc003syk.2,uc011jzk.1,uc011jzl.1",-2.53230981107968,1.3618040462473,-14.1153432018632,4.30198990024894e-29,3.69250379186812e-27,55.5432824985314
"SYNM|23336","SYNM",23336,"ENSG00000182253","uc002buo.2,uc002bup.2,uc002buq.2",-4.14603979359343,6.18174935486184,-14.1506337450277,3.48057898437011e-29,3.05136961870394e-27,55.5431759559659
"PALMD|54873","PALMD",54873,"ENSG00000099260","uc001dsf.2,uc001dsg.2",-2.56002648364939,5.25427580599964,-14.1239751444328,4.08468577303843e-29,3.52443887174695e-27,55.3691352905297
"GSTM5|2949","GSTM5",2949,"ENSG00000134201","uc001dyn.2,uc010ovu.1",-3.82189130933938,1.54890309341513,-14.0853540392314,5.15102608790498e-29,4.37543635674167e-27,55.339444372784
"ALDH1A1|216","ALDH1A1",216,"ENSG00000165092","uc004ajd.2,uc011lsg.1,uc011lsh.1",-2.817436436086,4.77880201181341,-14.1102763120247,4.43490248426043e-29,3.78675996494612e-27,55.3042405510906
"LYVE1|10894","LYVE1",10894,"ENSG00000133800","uc001miv.2,uc010rca.1",-4.51269729050129,2.36489453398014,-14.0701137572079,5.6449111674085e-29,4.77024091126262e-27,55.2055842498771
"HOXA9|3205","HOXA9",3205,"ENSG00000078399","uc003syt.2",-2.60424793495465,1.46631227273506,-14.0371042630899,6.88344146831767e-29,5.63829188761187e-27,55.0724793334736
"INMT|11185","INMT",11185,"ENSG00000241644","uc003tbs.1,uc010kwc.1,uc010kwd.1",-2.79329281633883,2.26447706684039,-14.0399166413296,6.7680662422446e-29,5.60054675050564e-27,55.044564208778
"EBF3|253738","EBF3",253738,"ENSG00000108001","uc001lki.1,uc010qur.1",-2.59440828971816,2.34751735717807,-14.0363943625278,6.91287464566296e-29,5.63829188761187e-27,55.0214557007009
"PID1|55022","PID1",55022,"ENSG00000153823","uc002vpr.3,uc002vps.3,uc002vpt.3,uc002vpu.3",-2.63525689212135,2.64424418211143,-14.0391757196028,6.79827255917178e-29,5.60054675050564e-27,55.0173217341624
"SRPX|8406","SRPX",8406,"ENSG00000101955","uc004ddy.1,uc004ddz.1,uc011mkh.1,uc011mki.1",-2.53131501055485,4.45472737769814,-14.0577958269373,6.07856145661551e-29,5.08428247549769e-27,55.0024570614542
"EZH1|2145","EZH1",2145,"ENSG00000108799","uc002iaz.2,uc002iba.2,uc010cyo.1,uc010cyp.2,uc010cyq.2,uc010cyr.1,uc010cys.2,uc010wgt.1,uc010wgu.1,uc010wgv.1,uc010wgw.1",-1.38110621813521,5.50488343056603,-14.0643674389023,5.84321140628188e-29,4.91249270741462e-27,54.9993466423211
"LPL|4023","LPL",4023,"ENSG00000175445","uc003wzk.3",-4.55878644602472,5.77990558845668,-14.0412849947123,6.71263346840136e-29,5.58613771984629e-27,54.8967605051178
"CNN1|1264","CNN1",1264,"ENSG00000130176","uc002msc.1,uc010xmb.1,uc010xmc.1",-3.14615040009126,4.59769159535626,-14.0332229160829,7.04591351862417e-29,5.7183517932834e-27,54.8531820654159
"APOB|338","APOB",338,"ENSG00000084674","uc002red.2",-5.10370130341474,-1.22388914308403,-13.9928228573928,8.98300790481957e-29,7.21899174468686e-27,54.8054119616422
"ABCA8|10351","ABCA8",10351,"ENSG00000141338","uc002jhp.2,uc002jhq.2,uc002jhr.2,uc002jhs.2,uc002jht.2,uc010wqq.1,uc010wqr.1",-4.49294644010157,2.82822125821517,-14.0041486456797,8.3916119092331e-29,6.77695003152549e-27,54.7877333241253
"SHE|126669","RP11-350G8.9",126669,"ENSG00000273110","uc001ffb.2,uc001ffc.2",-1.9573361477598,3.56892397175612,-13.9833513808684,9.50952071153851e-29,7.60483329487621e-27,54.622074959551
"CA3|761","CA3",761,"ENSG00000164879","uc003ydj.2,uc011lfv.1",-4.27840337765441,0.683532170079329,-13.9398044220098,1.23573162318692e-28,9.78675566692096e-27,54.4964084280967
"DST|667","DST",667,"ENSG00000151914","uc003pcv.3,uc003pcw.3,uc003pcx.3,uc003pcy.3,uc003pcz.3,uc003pda.3,uc003pdb.2,uc003pdc.3,uc003pdd.3,uc003pde.2,uc003pdf.2,uc010kaa.1,uc011dxj.1,uc011dxk.1,uc011dxl.1",-2.62172888359341,8.05403976577246,-13.9728078043754,1.01320782333586e-28,8.06336361930488e-27,54.4776235624429
"GPR109A|338442","HCAR2",338442,"ENSG00000182782","uc001ucx.1",-3.15167364446528,1.80662650070015,-13.9234716571454,1.36334904058337e-28,1.07455500823672e-26,54.3681976221182
"AQPEP|206338","AQPEP",206338,"ENSG00000172901","uc003kro.2,uc003krp.2,uc003krq.2,uc003krr.2,uc003krs.2",-4.7691388064678,-0.63967153129103,-13.9055263074348,1.51884276631724e-28,1.19138317277535e-26,54.2995156429569
"MFSD4|148808","MFSD4",148808,"ENSG00000174514","uc001hcv.3,uc009xbn.2,uc010prk.1,uc010prl.1,uc010prm.1",-2.21030116256186,1.80860344860094,-13.885358625269,1.71489710838726e-28,1.33241816089577e-26,54.1587702399056
"CKMT2|1160","CKMT2",1160,"ENSG00000131730","uc003khc.3,uc003khd.3,uc010jaq.2",-3.30114590548229,-0.313859374093549,-13.8790815562364,1.7809461498213e-28,1.37074324789532e-26,54.1353698127778
"ACACB|32","ACACB",32,"ENSG00000076555","uc001tob.2,uc001toc.2,uc001tod.2,uc010sxl.1,uc010sxm.1",-3.22757106973221,5.2403972125643,-13.9040239076652,1.53264021129347e-28,1.19648112494977e-26,54.0577968865083
"KCNB1|3745","KCNB1",3745,"ENSG00000158445","uc002xur.1,uc002xus.1",-3.73707117569087,-0.465946105902749,-13.8579758209895,2.02229335820783e-28,1.52080171167244e-26,54.0108365183339
"DPP6|1804","DPP6",1804,"ENSG00000130226","uc003wli.2,uc003wlj.2,uc003wlk.2,uc003wlm.2,uc010lqh.1,uc011kvq.1",-4.49225341046588,-2.31746873081865,-13.8651920656225,1.93629559338923e-28,1.47644790502433e-26,53.9576689572566
"TNXB|7148","TNXB",7148,"ENSG00000168477","uc003nzg.1,uc003nzh.1,uc003nzl.2,uc010jts.1,uc011dpc.1",-3.7666729333266,5.33815838077347,-13.8836549773827,1.73257684762042e-28,1.33980494527779e-26,53.9423222406837
"CFL2|1073","CFL2",1073,"ENSG00000165410","uc001wsg.3,uc001wsh.3,uc001wsi.3,uc001wsj.3,uc010tpn.1",-1.80057017754022,4.41861161079121,-13.8775535265269,1.79740650317468e-28,1.37694776696475e-26,53.9243597470789
"TF|7018","TF",7018,"ENSG00000091513","uc003epu.1,uc003epv.1,uc003epw.1,uc010htv.1,uc011bls.1,uc011blt.1",-4.26860398812611,2.8902650711174,-13.845404631364,2.18134692179666e-28,1.632922439997e-26,53.8315329663751
"CXorf36|79742","CXorf36",79742,"ENSG00000147113","uc004dgg.2,uc004dgi.3",-1.80965459821666,4.83945864813731,-13.8591746369723,2.00774622188619e-28,1.51681988763144e-26,53.7903632563484
"SH3D19|152503","SH3D19",152503,"ENSG00000109686","uc003imb.2,uc003imc.2,uc003ime.2,uc010ipl.1,uc010ipm.2",-1.78711769761445,6.42371759052251,-13.8613413879795,1.98171902345452e-28,1.50408804030155e-26,53.7746187373243
"FAM196B|100131897","FAM196B",100131897,"ENSG00000204767","uc003mag.2",-4.5936564323313,-0.568230847701242,-13.8117658948962,2.67134336867895e-28,1.97270284622175e-26,53.7410762609906
