PATIENT_ID,FOXM1,MCM2
TCGA.OL.A66J.01,8.083660152,9.481466464
TCGA.OL.A66K.01,8.028878521,9.509379149
TCGA.OL.A66L.01,7.623347466,9.104462471
TCGA.OL.A66N.01,7.330325342,9.584707001
TCGA.OL.A66O.01,10.2818605,10.9619199
TCGA.OL.A66P.01,9.207277936,9.731184939
TCGA.OL.A6VO.01,11.48458628,11.06250492
TCGA.OL.A6VQ.01,7.970077123,9.396123089
TCGA.OL.A6VR.01,7.89022171,10.0074338
TCGA.OL.A97C.01,9.70639759,9.860197746
TCGA.PE.A5DC.01,10.69182202,10.95672463
TCGA.PE.A5DD.01,9.681893714,10.18982456
TCGA.PE.A5DE.01,9.394674903,10.18239435
TCGA.PL.A8LV.01,10.15977045,11.28657509
TCGA.PL.A8LX.01,8.389885119,9.714992434
TCGA.PL.A8LY.01,8.923553307,10.25646819
TCGA.PL.A8LZ.01,10.61958725,10.99410589
TCGA.S3.A6ZF.01,10.53754845,10.58541327
TCGA.S3.A6ZG.01,9.899935396,10.4349826
TCGA.S3.A6ZH.01,10.15010267,11.57200855
TCGA.S3.AA0Z.01,11.97492002,12.61738252
TCGA.S3.AA10.01,12.49153497,11.86892285
TCGA.S3.AA11.01,9.327166377,8.468322644
TCGA.S3.AA12.01,9.397721688,10.24862734
TCGA.S3.AA14.01,8.822162899,9.994919089
TCGA.S3.AA15.01,11.01537323,11.11536884
TCGA.S3.AA17.01,10.26295222,10.24972976
TCGA.UL.AAZ6.01,9.92677039,11.30610157
TCGA.UU.A93S.01,10.74087698,11.45522446
TCGA.V7.A7HQ.01,7.805376301,9.900184536
TCGA.W8.A86G.01,6.742855081,8.410854105
TCGA.WT.AB41.01,8.568890958,9.316134426
TCGA.WT.AB44.01,6.091101055,7.327705326
TCGA.XX.A899.01,9.053925882,9.884315545
TCGA.XX.A89A.01,9.211584153,9.903191958
TCGA.Z7.A8R5.01,7.098253209,8.7437573
TCGA.Z7.A8R6.01,11.05180711,11.33579787
